Combination: (0,), Degree: 1
Combination: (1, 3, 5, 6), Degree: 1
Mean Squared Error (Combination (1, 3, 5, 6), Degree 1): 0.5279732314462876
Combination: (1, 3, 5, 6), Degree: 2
Mean Squared Error (Combination (1, 3, 5, 6), Degree 2): 0.5120923651310865
Combination: (1, 3, 5, 6), Degree: 3
Mean Squared Error (Combination (1, 3, 5, 6), Degree 3): 0.5082922855264854
Combination: (1, 3, 5, 7), Degree: 1
Mean Squared Error (Combination (1, 3, 5, 7), Degree 1): 0.5251151731510226
Combination: (1, 3, 5, 7), Degree: 2
Mean Squared Error (Combination (1, 3, 5, 7), Degree 2): 0.5086509240210324
Combination: (1, 3, 5, 7), Degree: 3
Mean Squared Error (Combination (1, 3, 5, 7), Degree 3): 0.509707050802611
Combination: (1, 3, 5, 8), Degree: 1
Mean Squared Error (Combination (1, 3, 5, 8), Degree 1): 0.5529272542197794
Combination: (1, 3, 5, 8), Degree: 2
Mean Squared Error (Combination (1, 3, 5, 8), Degree 2): 0.5458915186222287
Combination: (1, 3, 5, 8), Degree: 3
Mean Squared Error (Combination (1, 3, 5, 8), Degree 3): 0.5426610352401031
Combination: (1, 3, 5, 9), Degree: 1
Mean Squared Error (Combination (1, 3, 5, 9), Degree 1): 0.5429935809902217
Combination: (1, 3, 5, 9), Degree: 2
Mean Squared Error (Combination (1, 3, 5, 9), Degree 2): 0.5124784836710126
Combination: (1, 3, 5, 9), Degree: 3
Mean Squared Error (Combination (1, 3, 5, 9), Degree 3): 0.49933616591744895
Combination: (1, 3, 5, 10), Degree: 1
Mean Squared Error (Combination (1, 3, 5, 10), Degree 1): 0.43399514103960773
Combination: (1, 3, 5, 10), Degree: 2
Mean Squared Error (Combination (1, 3, 5, 10), Degree 2): 0.43181491267760735
Combination: (1, 3, 5, 10), Degree: 3
Mean Squared Error (Combination (1, 3, 5, 10), Degree 3): 0.42322784552900583
Combination: (1, 3, 6, 7), Degree: 1
Mean Squared Error (Combination (1, 3, 6, 7), Degree 1): 0.5029534218770454
Combination: (1, 3, 6, 7), Degree: 2
Mean Squared Error (Combination (1, 3, 6, 7), Degree 2): 0.48448354811103284
Combination: (1, 3, 6, 7), Degree: 3
Mean Squared Error (Combination (1, 3, 6, 7), Degree 3): 0.47972112164322195
Combination: (1, 3, 6, 8), Degree: 1
Mean Squared Error (Combination (1, 3, 6, 8), Degree 1): 0.5312385967913261
Combination: (1, 3, 6, 8), Degree: 2
Mean Squared Error (Combination (1, 3, 6, 8), Degree 2): 0.5209745015495315
Combination: (1, 3, 6, 8), Degree: 3
Mean Squared Error (Combination (1, 3, 6, 8), Degree 3): 0.514826679551939
Combination: (1, 3, 6, 9), Degree: 1
Mean Squared Error (Combination (1, 3, 6, 9), Degree 1): 0.519019183942449
Combination: (1, 3, 6, 9), Degree: 2
Mean Squared Error (Combination (1, 3, 6, 9), Degree 2): 0.48922214402731623
Combination: (1, 3, 6, 9), Degree: 3
Mean Squared Error (Combination (1, 3, 6, 9), Degree 3): 0.4747616864568978
Combination: (1, 3, 6, 10), Degree: 1
Mean Squared Error (Combination (1, 3, 6, 10), Degree 1): 0.4270809886200449
Combination: (1, 3, 6, 10), Degree: 2
Mean Squared Error (Combination (1, 3, 6, 10), Degree 2): 0.4252837480552585
Combination: (1, 3, 6, 10), Degree: 3
Mean Squared Error (Combination (1, 3, 6, 10), Degree 3): 0.41497540131745053
Combination: (1, 3, 7, 8), Degree: 1
Mean Squared Error (Combination (1, 3, 7, 8), Degree 1): 0.5306226650343014
Combination: (1, 3, 7, 8), Degree: 2
Mean Squared Error (Combination (1, 3, 7, 8), Degree 2): 0.5146122775791797
Combination: (1, 3, 7, 8), Degree: 3
Mean Squared Error (Combination (1, 3, 7, 8), Degree 3): 0.5259103144938506
Combination: (1, 3, 7, 9), Degree: 1
Mean Squared Error (Combination (1, 3, 7, 9), Degree 1): 0.5156332910773839
Combination: (1, 3, 7, 9), Degree: 2
Mean Squared Error (Combination (1, 3, 7, 9), Degree 2): 0.4701564519922741
Combination: (1, 3, 7, 9), Degree: 3
Mean Squared Error (Combination (1, 3, 7, 9), Degree 3): 1.513451184987965
Combination: (1, 3, 7, 10), Degree: 1
Mean Squared Error (Combination (1, 3, 7, 10), Degree 1): 0.43524997137407834
Combination: (1, 3, 7, 10), Degree: 2
Mean Squared Error (Combination (1, 3, 7, 10), Degree 2): 0.4328696641827324
Combination: (1, 3, 7, 10), Degree: 3
Mean Squared Error (Combination (1, 3, 7, 10), Degree 3): 2.134526622288827
Combination: (1, 3, 8, 9), Degree: 1
Mean Squared Error (Combination (1, 3, 8, 9), Degree 1): 0.5470269961057306
Combination: (1, 3, 8, 9), Degree: 2
Mean Squared Error (Combination (1, 3, 8, 9), Degree 2): 0.5170032087844483
Combination: (1, 3, 8, 9), Degree: 3
Mean Squared Error (Combination (1, 3, 8, 9), Degree 3): 0.5046010532660028
Combination: (1, 3, 8, 10), Degree: 1
Mean Squared Error (Combination (1, 3, 8, 10), Degree 1): 0.43312760328859995
Combination: (1, 3, 8, 10), Degree: 2
Mean Squared Error (Combination (1, 3, 8, 10), Degree 2): 0.4294812330593555
Combination: (1, 3, 8, 10), Degree: 3
Mean Squared Error (Combination (1, 3, 8, 10), Degree 3): 0.42227583741772035
Combination: (1, 3, 9, 10), Degree: 1
Mean Squared Error (Combination (1, 3, 9, 10), Degree 1): 0.4281793116734949
Combination: (1, 3, 9, 10), Degree: 2
Mean Squared Error (Combination (1, 3, 9, 10), Degree 2): 0.41406561051851815
Combination: (1, 3, 9, 10), Degree: 3
Mean Squared Error (Combination (1, 3, 9, 10), Degree 3): 0.4018412305721932
Combination: (1, 4, 5, 6), Degree: 1
Mean Squared Error (Combination (1, 4, 5, 6), Degree 1): 0.5257386056757899
Combination: (1, 4, 5, 6), Degree: 2
Mean Squared Error (Combination (1, 4, 5, 6), Degree 2): 0.5137673819355877
Combination: (1, 4, 5, 6), Degree: 3
Mean Squared Error (Combination (1, 4, 5, 6), Degree 3): 0.5071490088573569
Combination: (1, 4, 5, 7), Degree: 1
Mean Squared Error (Combination (1, 4, 5, 7), Degree 1): 0.5313418996441018
Combination: (1, 4, 5, 7), Degree: 2
Mean Squared Error (Combination (1, 4, 5, 7), Degree 2): 0.5189684591041975
Combination: (1, 4, 5, 7), Degree: 3
Mean Squared Error (Combination (1, 4, 5, 7), Degree 3): 1.2514655300281914
Combination: (1, 4, 5, 8), Degree: 1
Mean Squared Error (Combination (1, 4, 5, 8), Degree 1): 0.5479899090705601
Combination: (1, 4, 5, 8), Degree: 2
Mean Squared Error (Combination (1, 4, 5, 8), Degree 2): 0.5435034040817366
Combination: (1, 4, 5, 8), Degree: 3
Mean Squared Error (Combination (1, 4, 5, 8), Degree 3): 0.5368003288875437
Combination: (1, 4, 5, 9), Degree: 1
Mean Squared Error (Combination (1, 4, 5, 9), Degree 1): 0.5241560735762529
Combination: (1, 4, 5, 9), Degree: 2
Mean Squared Error (Combination (1, 4, 5, 9), Degree 2): 0.49893656942409315
Combination: (1, 4, 5, 9), Degree: 3
Mean Squared Error (Combination (1, 4, 5, 9), Degree 3): 0.4849635756276825
Combination: (1, 4, 5, 10), Degree: 1
Mean Squared Error (Combination (1, 4, 5, 10), Degree 1): 0.43347522169448516
Combination: (1, 4, 5, 10), Degree: 2
Mean Squared Error (Combination (1, 4, 5, 10), Degree 2): 0.43137326979668955
Combination: (1, 4, 5, 10), Degree: 3
Mean Squared Error (Combination (1, 4, 5, 10), Degree 3): 0.4223571924115074
Combination: (1, 4, 6, 7), Degree: 1
Mean Squared Error (Combination (1, 4, 6, 7), Degree 1): 0.5134768747197577
Combination: (1, 4, 6, 7), Degree: 2
Mean Squared Error (Combination (1, 4, 6, 7), Degree 2): 0.4976640091313578
Combination: (1, 4, 6, 7), Degree: 3
Mean Squared Error (Combination (1, 4, 6, 7), Degree 3): 0.5826391881677159
Combination: (1, 4, 6, 8), Degree: 1
Mean Squared Error (Combination (1, 4, 6, 8), Degree 1): 0.5285659542083401
Combination: (1, 4, 6, 8), Degree: 2
Mean Squared Error (Combination (1, 4, 6, 8), Degree 2): 0.5213051046541974
Combination: (1, 4, 6, 8), Degree: 3
Mean Squared Error (Combination (1, 4, 6, 8), Degree 3): 0.5125979475220387
Combination: (1, 4, 6, 9), Degree: 1
Mean Squared Error (Combination (1, 4, 6, 9), Degree 1): 0.5030231388538952
Combination: (1, 4, 6, 9), Degree: 2
Mean Squared Error (Combination (1, 4, 6, 9), Degree 2): 0.4778084751658969
Combination: (1, 4, 6, 9), Degree: 3
Mean Squared Error (Combination (1, 4, 6, 9), Degree 3): 0.4631130167787265
Combination: (1, 4, 6, 10), Degree: 1
Mean Squared Error (Combination (1, 4, 6, 10), Degree 1): 0.4269067974978306
Combination: (1, 4, 6, 10), Degree: 2
Mean Squared Error (Combination (1, 4, 6, 10), Degree 2): 0.4249206608390982
Combination: (1, 4, 6, 10), Degree: 3
Mean Squared Error (Combination (1, 4, 6, 10), Degree 3): 0.41417250613392215
Combination: (1, 4, 7, 8), Degree: 1
Mean Squared Error (Combination (1, 4, 7, 8), Degree 1): 0.5339603717006918
Combination: (1, 4, 7, 8), Degree: 2
Mean Squared Error (Combination (1, 4, 7, 8), Degree 2): 0.52277423103195
Combination: (1, 4, 7, 8), Degree: 3
Mean Squared Error (Combination (1, 4, 7, 8), Degree 3): 1.8826869092841438
Combination: (1, 4, 7, 9), Degree: 1
Mean Squared Error (Combination (1, 4, 7, 9), Degree 1): 0.5097313661812305
Combination: (1, 4, 7, 9), Degree: 2
Mean Squared Error (Combination (1, 4, 7, 9), Degree 2): 0.47401682772765275
Combination: (1, 4, 7, 9), Degree: 3
Mean Squared Error (Combination (1, 4, 7, 9), Degree 3): 0.5191196772234141
Combination: (1, 4, 7, 10), Degree: 1
Mean Squared Error (Combination (1, 4, 7, 10), Degree 1): 0.4347402288279739
Combination: (1, 4, 7, 10), Degree: 2
Mean Squared Error (Combination (1, 4, 7, 10), Degree 2): 0.43272073112720777
Combination: (1, 4, 7, 10), Degree: 3
Mean Squared Error (Combination (1, 4, 7, 10), Degree 3): 1.1065430851674154
Combination: (1, 4, 8, 9), Degree: 1
Mean Squared Error (Combination (1, 4, 8, 9), Degree 1): 0.5297681991403101
Combination: (1, 4, 8, 9), Degree: 2
Mean Squared Error (Combination (1, 4, 8, 9), Degree 2): 0.503940095695263
Combination: (1, 4, 8, 9), Degree: 3
Mean Squared Error (Combination (1, 4, 8, 9), Degree 3): 0.4891216351085296
Combination: (1, 4, 8, 10), Degree: 1
Mean Squared Error (Combination (1, 4, 8, 10), Degree 1): 0.4318495128217075
Combination: (1, 4, 8, 10), Degree: 2
Mean Squared Error (Combination (1, 4, 8, 10), Degree 2): 0.42893701082641267
Combination: (1, 4, 8, 10), Degree: 3
Mean Squared Error (Combination (1, 4, 8, 10), Degree 3): 0.4203428131417232
Combination: (1, 4, 9, 10), Degree: 1
Mean Squared Error (Combination (1, 4, 9, 10), Degree 1): 0.423700207822569
Combination: (1, 4, 9, 10), Degree: 2
Mean Squared Error (Combination (1, 4, 9, 10), Degree 2): 0.41153785465449405
Combination: (1, 4, 9, 10), Degree: 3
Mean Squared Error (Combination (1, 4, 9, 10), Degree 3): 0.39917637400181244
Combination: (1, 5, 6, 7), Degree: 1
Mean Squared Error (Combination (1, 5, 6, 7), Degree 1): 0.5156755417990591
Combination: (1, 5, 6, 7), Degree: 2
Mean Squared Error (Combination (1, 5, 6, 7), Degree 2): 0.4946537437950795
Combination: (1, 5, 6, 7), Degree: 3
Mean Squared Error (Combination (1, 5, 6, 7), Degree 3): 0.5370847432269718
Combination: (1, 5, 6, 8), Degree: 1
Mean Squared Error (Combination (1, 5, 6, 8), Degree 1): 0.5329776662489729
Combination: (1, 5, 6, 8), Degree: 2
Mean Squared Error (Combination (1, 5, 6, 8), Degree 2): 0.5193663369577131
Combination: (1, 5, 6, 8), Degree: 3
Mean Squared Error (Combination (1, 5, 6, 8), Degree 3): 0.5153445612996634
Combination: (1, 5, 6, 9), Degree: 1
Mean Squared Error (Combination (1, 5, 6, 9), Degree 1): 0.5208777775868384
Combination: (1, 5, 6, 9), Degree: 2
Mean Squared Error (Combination (1, 5, 6, 9), Degree 2): 0.4857568267071964
Combination: (1, 5, 6, 9), Degree: 3
Mean Squared Error (Combination (1, 5, 6, 9), Degree 3): 0.4735587830885986
Combination: (1, 5, 6, 10), Degree: 1
Mean Squared Error (Combination (1, 5, 6, 10), Degree 1): 0.42688578696678503
Combination: (1, 5, 6, 10), Degree: 2
Mean Squared Error (Combination (1, 5, 6, 10), Degree 2): 0.42346244950990297
Combination: (1, 5, 6, 10), Degree: 3
Mean Squared Error (Combination (1, 5, 6, 10), Degree 3): 0.41421211613807773
Combination: (1, 5, 7, 8), Degree: 1
Mean Squared Error (Combination (1, 5, 7, 8), Degree 1): 0.5356218876760538
Combination: (1, 5, 7, 8), Degree: 2
Mean Squared Error (Combination (1, 5, 7, 8), Degree 2): 0.520999762612671
Combination: (1, 5, 7, 8), Degree: 3
Mean Squared Error (Combination (1, 5, 7, 8), Degree 3): 0.7758127293430691
Combination: (1, 5, 7, 9), Degree: 1
Mean Squared Error (Combination (1, 5, 7, 9), Degree 1): 0.5202308571546385
Combination: (1, 5, 7, 9), Degree: 2
Mean Squared Error (Combination (1, 5, 7, 9), Degree 2): 0.4755216420327437
Combination: (1, 5, 7, 9), Degree: 3
Mean Squared Error (Combination (1, 5, 7, 9), Degree 3): 0.4680463282343842
Combination: (1, 5, 7, 10), Degree: 1
Mean Squared Error (Combination (1, 5, 7, 10), Degree 1): 0.4334304422955372
Combination: (1, 5, 7, 10), Degree: 2
Mean Squared Error (Combination (1, 5, 7, 10), Degree 2): 0.43146587374619855
Combination: (1, 5, 7, 10), Degree: 3
Mean Squared Error (Combination (1, 5, 7, 10), Degree 3): 0.6242493215938494
Combination: (1, 5, 8, 9), Degree: 1
Mean Squared Error (Combination (1, 5, 8, 9), Degree 1): 0.5438362696197102
Combination: (1, 5, 8, 9), Degree: 2
Mean Squared Error (Combination (1, 5, 8, 9), Degree 2): 0.5156134140513061
Combination: (1, 5, 8, 9), Degree: 3
Mean Squared Error (Combination (1, 5, 8, 9), Degree 3): 0.5032860412975972
Combination: (1, 5, 8, 10), Degree: 1
Mean Squared Error (Combination (1, 5, 8, 10), Degree 1): 0.4315612189951
Combination: (1, 5, 8, 10), Degree: 2
Mean Squared Error (Combination (1, 5, 8, 10), Degree 2): 0.42824309905458596
Combination: (1, 5, 8, 10), Degree: 3
Mean Squared Error (Combination (1, 5, 8, 10), Degree 3): 0.4206222492664943
Combination: (1, 5, 9, 10), Degree: 1
Mean Squared Error (Combination (1, 5, 9, 10), Degree 1): 0.42558710168128777
Combination: (1, 5, 9, 10), Degree: 2
Mean Squared Error (Combination (1, 5, 9, 10), Degree 2): 0.41189978508616815
Combination: (1, 5, 9, 10), Degree: 3
Mean Squared Error (Combination (1, 5, 9, 10), Degree 3): 0.40027252954570575
Combination: (1, 6, 7, 8), Degree: 1
Mean Squared Error (Combination (1, 6, 7, 8), Degree 1): 0.5164692947532272
Combination: (1, 6, 7, 8), Degree: 2
Mean Squared Error (Combination (1, 6, 7, 8), Degree 2): 0.4992761035070473
Combination: (1, 6, 7, 8), Degree: 3
Mean Squared Error (Combination (1, 6, 7, 8), Degree 3): 0.5538261974292242
Combination: (1, 6, 7, 9), Degree: 1
Mean Squared Error (Combination (1, 6, 7, 9), Degree 1): 0.500395236182953
Combination: (1, 6, 7, 9), Degree: 2
Mean Squared Error (Combination (1, 6, 7, 9), Degree 2): 0.4565631306660956
Combination: (1, 6, 7, 9), Degree: 3
Mean Squared Error (Combination (1, 6, 7, 9), Degree 3): 0.8308912768904836
Combination: (1, 6, 7, 10), Degree: 1
Mean Squared Error (Combination (1, 6, 7, 10), Degree 1): 0.42703105154538495
Combination: (1, 6, 7, 10), Degree: 2
Mean Squared Error (Combination (1, 6, 7, 10), Degree 2): 0.4251692678892296
Combination: (1, 6, 7, 10), Degree: 3
Mean Squared Error (Combination (1, 6, 7, 10), Degree 3): 0.42735648529197817
Combination: (1, 6, 8, 9), Degree: 1
Mean Squared Error (Combination (1, 6, 8, 9), Degree 1): 0.52334315196395
Combination: (1, 6, 8, 9), Degree: 2
Mean Squared Error (Combination (1, 6, 8, 9), Degree 2): 0.49335884214134024
Combination: (1, 6, 8, 9), Degree: 3
Mean Squared Error (Combination (1, 6, 8, 9), Degree 3): 0.47915784439922193
Combination: (1, 6, 8, 10), Degree: 1
Mean Squared Error (Combination (1, 6, 8, 10), Degree 1): 0.42433475499583123
Combination: (1, 6, 8, 10), Degree: 2
Mean Squared Error (Combination (1, 6, 8, 10), Degree 2): 0.4218683458314542
Combination: (1, 6, 8, 10), Degree: 3
Mean Squared Error (Combination (1, 6, 8, 10), Degree 3): 0.4118996289675822
Combination: (1, 6, 9, 10), Degree: 1
Mean Squared Error (Combination (1, 6, 9, 10), Degree 1): 0.4181596967821627
Combination: (1, 6, 9, 10), Degree: 2
Mean Squared Error (Combination (1, 6, 9, 10), Degree 2): 0.4052284358401156
Combination: (1, 6, 9, 10), Degree: 3
Mean Squared Error (Combination (1, 6, 9, 10), Degree 3): 0.3921590177043506
Combination: (1, 7, 8, 9), Degree: 1
Mean Squared Error (Combination (1, 7, 8, 9), Degree 1): 0.5259197592559203
Combination: (1, 7, 8, 9), Degree: 2
Mean Squared Error (Combination (1, 7, 8, 9), Degree 2): 0.4783661465757496
Combination: (1, 7, 8, 9), Degree: 3
Mean Squared Error (Combination (1, 7, 8, 9), Degree 3): 1.45166687360846
Combination: (1, 7, 8, 10), Degree: 1
Mean Squared Error (Combination (1, 7, 8, 10), Degree 1): 0.43295415357223443
Combination: (1, 7, 8, 10), Degree: 2
Mean Squared Error (Combination (1, 7, 8, 10), Degree 2): 0.42955311694354187
Combination: (1, 7, 8, 10), Degree: 3
Mean Squared Error (Combination (1, 7, 8, 10), Degree 3): 0.5892184298095589
Combination: (1, 7, 9, 10), Degree: 1
Mean Squared Error (Combination (1, 7, 9, 10), Degree 1): 0.4280482099994307
Combination: (1, 7, 9, 10), Degree: 2
Mean Squared Error (Combination (1, 7, 9, 10), Degree 2): 0.41400792349672316
Combination: (1, 7, 9, 10), Degree: 3
Mean Squared Error (Combination (1, 7, 9, 10), Degree 3): 0.4172193226570204
Combination: (1, 8, 9, 10), Degree: 1
Mean Squared Error (Combination (1, 8, 9, 10), Degree 1): 0.42668192683393663
Combination: (1, 8, 9, 10), Degree: 2
Mean Squared Error (Combination (1, 8, 9, 10), Degree 2): 0.40989913010780604
Combination: (1, 8, 9, 10), Degree: 3
Mean Squared Error (Combination (1, 8, 9, 10), Degree 3): 0.3983016581148184
Combination: (2, 3, 4, 5), Degree: 1
Mean Squared Error (Combination (2, 3, 4, 5), Degree 1): 0.5996575911913806
Combination: (2, 3, 4, 5), Degree: 2
Mean Squared Error (Combination (2, 3, 4, 5), Degree 2): 0.5951329812737493
Combination: (2, 3, 4, 5), Degree: 3
Mean Squared Error (Combination (2, 3, 4, 5), Degree 3): 0.5795454944655423
Combination: (2, 3, 4, 6), Degree: 1
Mean Squared Error (Combination (2, 3, 4, 6), Degree 1): 0.5679609758895467
Combination: (2, 3, 4, 6), Degree: 2
Mean Squared Error (Combination (2, 3, 4, 6), Degree 2): 0.5619406367988655
Combination: (2, 3, 4, 6), Degree: 3
Mean Squared Error (Combination (2, 3, 4, 6), Degree 3): 0.5456343620735656
Combination: (2, 3, 4, 7), Degree: 1
Mean Squared Error (Combination (2, 3, 4, 7), Degree 1): 0.5493092763375209
Combination: (2, 3, 4, 7), Degree: 2
Mean Squared Error (Combination (2, 3, 4, 7), Degree 2): 0.5404877208759091
Combination: (2, 3, 4, 7), Degree: 3
Mean Squared Error (Combination (2, 3, 4, 7), Degree 3): 0.5346067220656806
Combination: (2, 3, 4, 8), Degree: 1
Mean Squared Error (Combination (2, 3, 4, 8), Degree 1): 0.6015374635454929
Combination: (2, 3, 4, 8), Degree: 2
Mean Squared Error (Combination (2, 3, 4, 8), Degree 2): 0.5974469977275655
Combination: (2, 3, 4, 8), Degree: 3
Mean Squared Error (Combination (2, 3, 4, 8), Degree 3): 0.5816128347764398
Combination: (2, 3, 4, 9), Degree: 1
Mean Squared Error (Combination (2, 3, 4, 9), Degree 1): 0.5684326135062172
Combination: (2, 3, 4, 9), Degree: 2
Mean Squared Error (Combination (2, 3, 4, 9), Degree 2): 0.5350563229741057
Combination: (2, 3, 4, 9), Degree: 3
Mean Squared Error (Combination (2, 3, 4, 9), Degree 3): 0.5165069300335514
Combination: (2, 3, 4, 10), Degree: 1
Mean Squared Error (Combination (2, 3, 4, 10), Degree 1): 0.47053328249375265
Combination: (2, 3, 4, 10), Degree: 2
Mean Squared Error (Combination (2, 3, 4, 10), Degree 2): 0.4674351677226938
Combination: (2, 3, 4, 10), Degree: 3
Mean Squared Error (Combination (2, 3, 4, 10), Degree 3): 0.45846894667725363
Combination: (2, 3, 5, 6), Degree: 1
Mean Squared Error (Combination (2, 3, 5, 6), Degree 1): 0.5739325999790867
Combination: (2, 3, 5, 6), Degree: 2
Mean Squared Error (Combination (2, 3, 5, 6), Degree 2): 0.5588354762488618
Combination: (2, 3, 5, 6), Degree: 3
Mean Squared Error (Combination (2, 3, 5, 6), Degree 3): 0.5532289876432093
Combination: (2, 3, 5, 7), Degree: 1
Mean Squared Error (Combination (2, 3, 5, 7), Degree 1): 0.555800807503242
Combination: (2, 3, 5, 7), Degree: 2
Mean Squared Error (Combination (2, 3, 5, 7), Degree 2): 0.5467319791886109
Combination: (2, 3, 5, 7), Degree: 3
Mean Squared Error (Combination (2, 3, 5, 7), Degree 3): 0.8559486379997364
Combination: (2, 3, 5, 8), Degree: 1
Mean Squared Error (Combination (2, 3, 5, 8), Degree 1): 0.6148587174914865
Combination: (2, 3, 5, 8), Degree: 2
Mean Squared Error (Combination (2, 3, 5, 8), Degree 2): 0.6135251447721595
Combination: (2, 3, 5, 8), Degree: 3
Mean Squared Error (Combination (2, 3, 5, 8), Degree 3): 0.6048387901563819
Combination: (2, 3, 5, 9), Degree: 1
Mean Squared Error (Combination (2, 3, 5, 9), Degree 1): 0.6013912895517195
Combination: (2, 3, 5, 9), Degree: 2
Mean Squared Error (Combination (2, 3, 5, 9), Degree 2): 0.5626527926125875
Combination: (2, 3, 5, 9), Degree: 3
Mean Squared Error (Combination (2, 3, 5, 9), Degree 3): 0.5453723364552615
Combination: (2, 3, 5, 10), Degree: 1
Mean Squared Error (Combination (2, 3, 5, 10), Degree 1): 0.4717890455191655
Combination: (2, 3, 5, 10), Degree: 2
Mean Squared Error (Combination (2, 3, 5, 10), Degree 2): 0.46823241390535053
Combination: (2, 3, 5, 10), Degree: 3
Mean Squared Error (Combination (2, 3, 5, 10), Degree 3): 0.4592193249083
Combination: (2, 3, 6, 7), Degree: 1
Mean Squared Error (Combination (2, 3, 6, 7), Degree 1): 0.5221201373162584
Combination: (2, 3, 6, 7), Degree: 2
Mean Squared Error (Combination (2, 3, 6, 7), Degree 2): 0.5119376052307214
Combination: (2, 3, 6, 7), Degree: 3
Mean Squared Error (Combination (2, 3, 6, 7), Degree 3): 0.5851837333983076
Combination: (2, 3, 6, 8), Degree: 1
Mean Squared Error (Combination (2, 3, 6, 8), Degree 1): 0.5826917290564613
Combination: (2, 3, 6, 8), Degree: 2
Mean Squared Error (Combination (2, 3, 6, 8), Degree 2): 0.5771856297662589
Combination: (2, 3, 6, 8), Degree: 3
Mean Squared Error (Combination (2, 3, 6, 8), Degree 3): 0.5668768451894285
Combination: (2, 3, 6, 9), Degree: 1
Mean Squared Error (Combination (2, 3, 6, 9), Degree 1): 0.5668256395056273
Combination: (2, 3, 6, 9), Degree: 2
Mean Squared Error (Combination (2, 3, 6, 9), Degree 2): 0.530588957447304
Combination: (2, 3, 6, 9), Degree: 3
Mean Squared Error (Combination (2, 3, 6, 9), Degree 3): 0.5126749892959962
Combination: (2, 3, 6, 10), Degree: 1
Mean Squared Error (Combination (2, 3, 6, 10), Degree 1): 0.46113505921465614
Combination: (2, 3, 6, 10), Degree: 2
Mean Squared Error (Combination (2, 3, 6, 10), Degree 2): 0.4579905288821716
Combination: (2, 3, 6, 10), Degree: 3
Mean Squared Error (Combination (2, 3, 6, 10), Degree 3): 0.44599958730473044
Combination: (2, 3, 7, 8), Degree: 1
Mean Squared Error (Combination (2, 3, 7, 8), Degree 1): 0.5602494888339052
Combination: (2, 3, 7, 8), Degree: 2
Mean Squared Error (Combination (2, 3, 7, 8), Degree 2): 0.5485799690666726
Combination: (2, 3, 7, 8), Degree: 3
Mean Squared Error (Combination (2, 3, 7, 8), Degree 3): 1.4878235787247451
Combination: (2, 3, 7, 9), Degree: 1
Mean Squared Error (Combination (2, 3, 7, 9), Degree 1): 0.5409996963201582
Combination: (2, 3, 7, 9), Degree: 2
Mean Squared Error (Combination (2, 3, 7, 9), Degree 2): 0.4896347145947125
Combination: (2, 3, 7, 9), Degree: 3
Mean Squared Error (Combination (2, 3, 7, 9), Degree 3): 0.5068524080103696
Combination: (2, 3, 7, 10), Degree: 1
Mean Squared Error (Combination (2, 3, 7, 10), Degree 1): 0.47276194899807494
Combination: (2, 3, 7, 10), Degree: 2
Mean Squared Error (Combination (2, 3, 7, 10), Degree 2): 0.46878578178512587
Combination: (2, 3, 7, 10), Degree: 3
Mean Squared Error (Combination (2, 3, 7, 10), Degree 3): 1.1807849174807967
Combination: (2, 3, 8, 9), Degree: 1
Mean Squared Error (Combination (2, 3, 8, 9), Degree 1): 0.6014173295441866
Combination: (2, 3, 8, 9), Degree: 2
Mean Squared Error (Combination (2, 3, 8, 9), Degree 2): 0.5653803550946555
Combination: (2, 3, 8, 9), Degree: 3
Mean Squared Error (Combination (2, 3, 8, 9), Degree 3): 0.5484691533228948
Combination: (2, 3, 8, 10), Degree: 1
Mean Squared Error (Combination (2, 3, 8, 10), Degree 1): 0.4694054493352728
Combination: (2, 3, 8, 10), Degree: 2
Mean Squared Error (Combination (2, 3, 8, 10), Degree 2): 0.4624082543243287
Combination: (2, 3, 8, 10), Degree: 3
Mean Squared Error (Combination (2, 3, 8, 10), Degree 3): 0.4543712243844681
Combination: (2, 3, 9, 10), Degree: 1
Mean Squared Error (Combination (2, 3, 9, 10), Degree 1): 0.460890935031659
Combination: (2, 3, 9, 10), Degree: 2
Mean Squared Error (Combination (2, 3, 9, 10), Degree 2): 0.44003699865384205
Combination: (2, 3, 9, 10), Degree: 3
Mean Squared Error (Combination (2, 3, 9, 10), Degree 3): 0.42681864567364247
Combination: (2, 4, 5, 6), Degree: 1
Mean Squared Error (Combination (2, 4, 5, 6), Degree 1): 0.5597519421805702
Combination: (2, 4, 5, 6), Degree: 2
Mean Squared Error (Combination (2, 4, 5, 6), Degree 2): 0.5468983182021108
Combination: (2, 4, 5, 6), Degree: 3
Mean Squared Error (Combination (2, 4, 5, 6), Degree 3): 0.5362917695661448
Combination: (2, 4, 5, 7), Degree: 1
Mean Squared Error (Combination (2, 4, 5, 7), Degree 1): 0.5534950220659658
Combination: (2, 4, 5, 7), Degree: 2
Mean Squared Error (Combination (2, 4, 5, 7), Degree 2): 0.5434690396746598
Combination: (2, 4, 5, 7), Degree: 3
Mean Squared Error (Combination (2, 4, 5, 7), Degree 3): 0.7636357988668925
Combination: (2, 4, 5, 8), Degree: 1
Mean Squared Error (Combination (2, 4, 5, 8), Degree 1): 0.5989514653271611
Combination: (2, 4, 5, 8), Degree: 2
Mean Squared Error (Combination (2, 4, 5, 8), Degree 2): 0.5943339951361982
Combination: (2, 4, 5, 8), Degree: 3
Mean Squared Error (Combination (2, 4, 5, 8), Degree 3): 0.5802477796176347
